Sample ID,BeadChip Barcode,Sentrix Position,Plate Number,Well Position,Collected Gender
7825235,205695340126,R01C01,Plate_04,A03,Male
7825268,205695340126,R02C01,Plate_04,B03,Female
7825292,205695340126,R03C01,Plate_04,C03,Male
7825326,205695340126,R04C01,Plate_04,D03,Male
7825359,205695340126,R05C01,Plate_04,E03,Male
7825383,205695340126,R06C01,Plate_04,F03,Male
7825417,205695340126,R07C01,Plate_04,G03,Male
7825441,205695340126,R08C01,Plate_04,H03,Female
7811359,205695340140,R01C01,Plate_04,A04,Male
7811888,205695340140,R02C01,Plate_04,B04,Male
7811912,205695340140,R03C01,Plate_04,C04,Male
7817554,205695340140,R04C01,Plate_04,D04,Female
7817588,205695340140,R05C01,Plate_04,E04,Male
7817612,205695340140,R06C01,Plate_04,F04,Male
7824519,205695340140,R07C01,Plate_04,G04,Male
7824543,205695340140,R08C01,Plate_04,H04,Female
7824576,205695340169,R01C01,Plate_04,A05,Male
7812035,205695340169,R02C01,Plate_04,B05,Female
7812068,205695340169,R03C01,Plate_04,C05,Male
7812092,205695340169,R04C01,Plate_04,D05,Male
7812126,205695340169,R05C01,Plate_04,E05,Male
7812159,205695340169,R06C01,Plate_04,F05,Female
7812183,205695340169,R07C01,Plate_04,G05,Male
7812217,205695340169,R08C01,Plate_04,H05,Female
7812241,205695340182,R01C01,Plate_04,A06,Male
7812274,205695340182,R02C01,Plate_04,B06,Male
7812308,205695340182,R03C01,Plate_04,C06,Female
7812332,205695340182,R04C01,Plate_04,D06,Female
7812365,205695340182,R05C01,Plate_04,E06,Male
7820434,205695340182,R06C01,Plate_04,F06,Male
7820467,205695340182,R07C01,Plate_04,G06,Male
7820491,205695340182,R08C01,Plate_04,H06,Male
7820525,205695340069,R01C01,Plate_04,A07,Male
7820558,205695340069,R02C01,Plate_04,B07,Male
7820582,205695340069,R03C01,Plate_04,C07,Male
7820616,205695340069,R04C01,Plate_04,D07,Male
7821390,205695340069,R05C01,Plate_04,E07,Female
7821424,205695340069,R06C01,Plate_04,F07,Male
7821457,205695340069,R07C01,Plate_04,G07,Male
7821630,205695340069,R08C01,Plate_04,H07,Female
7821663,205695340115,R01C01,Plate_04,A08,Male
7821697,205695340115,R02C01,Plate_04,B08,Female
7821721,205695340115,R03C01,Plate_04,C08,Male
7821754,205695340115,R04C01,Plate_04,D08,Male
7821788,205695340115,R05C01,Plate_04,E08,Male
7824600,205695340115,R06C01,Plate_04,F08,Male
7824634,205695340115,R07C01,Plate_04,G08,Female
7824667,205695340115,R08C01,Plate_04,H08,Female
7824691,205695340116,R01C01,Plate_04,A09,Female
7824725,205695340116,R02C01,Plate_04,B09,Female
7807209,205695340116,R03C01,Plate_04,C09,Female
7811946,205695340116,R04C01,Plate_04,D09,Female
7811979,205695340116,R05C01,Plate_04,E09,Male
7812001,205695340116,R06C01,Plate_04,F09,Male
7812399,205695340116,R07C01,Plate_04,G09,Female
7812456,205695340116,R08C01,Plate_04,H09,Male
7812480,205695340117,R01C01,Plate_04,A10,Female
7812514,205695340117,R02C01,Plate_04,B10,Male
7812548,205695340117,R03C01,Plate_04,C10,Male
7812571,205695340117,R04C01,Plate_04,D10,Female
7820673,205695340117,R05C01,Plate_04,E10,Female
7820707,205695340117,R06C01,Plate_04,F10,Female
7820731,205695340117,R07C01,Plate_04,G10,Female
7820764,205695340117,R08C01,Plate_04,H10,Male
7820798,205695340142,R01C01,Plate_04,A11,Female
7820822,205695340142,R02C01,Plate_04,B11,Male
7820889,205695340142,R03C01,Plate_04,C11,Male
7820913,205695340142,R04C01,Plate_04,D11,Male
7820947,205695340142,R05C01,Plate_04,E11,Female
7820970,205695340142,R06C01,Plate_04,F11,Male
7821002,205695340142,R07C01,Plate_04,G11,Male
7821036,205695340142,R08C01,Plate_04,H11,Male
7821069,205695340143,R01C01,Plate_04,A12,Female
7821481,205695340143,R02C01,Plate_04,B12,Female
7821515,205695340143,R03C01,Plate_04,C12,Male
7821549,205695340143,R04C01,Plate_04,D12,Male
7821572,205695340143,R05C01,Plate_04,E12,Male
7821606,205695340143,R06C01,Plate_04,F12,Male
7821812,205695340143,R07C01,Plate_04,G12,Female
7821846,205695340143,R08C01,Plate_04,H12,Male
167926,206959430049,R01C01,Plate_40,A01,Female
167929,206959430049,R02C01,Plate_40,B01,Male
167933,206959430049,R03C01,Plate_40,C01,Female
167937,206959430049,R04C01,Plate_40,D01,Female
167940,206959430049,R05C01,Plate_40,E01,Male
167944,206959430049,R06C01,Plate_40,F01,Male
167948,206959430049,R07C01,Plate_40,G01,Female
167973,206959430049,R08C01,Plate_40,H01,Male
167976,206959430050,R01C01,Plate_40,A02,Female
167982,206959430050,R02C01,Plate_40,B02,Male
167985,206959430050,R03C01,Plate_40,C02,Male
167988,206959430050,R04C01,Plate_40,D02,Female
167991,206959430050,R05C01,Plate_40,E02,Male
167994,206959430050,R06C01,Plate_40,F02,Male
167998,206959430050,R07C01,Plate_40,G02,Male
168001,206959430050,R08C01,Plate_40,H02,Male
168004,206959430051,R01C01,Plate_40,A03,Female
168007,206959430051,R02C01,Plate_40,B03,Male
168010,206959430051,R03C01,Plate_40,C03,Male
168013,206959430051,R04C01,Plate_40,D03,Male
168016,206959430051,R05C01,Plate_40,E03,Male
168020,206959430051,R06C01,Plate_40,F03,Male
168024,206959430051,R07C01,Plate_40,G03,Male
168028,206959430051,R08C01,Plate_40,H03,Male
168032,206959430065,R01C01,Plate_40,A04,Female
168036,206959430065,R02C01,Plate_40,B04,Male
168040,206959430065,R03C01,Plate_40,C04,Female
168043,206959430065,R04C01,Plate_40,D04,Male
168046,206959430065,R05C01,Plate_40,E04,Male
168049,206959430065,R06C01,Plate_40,F04,Male
168053,206959430065,R07C01,Plate_40,G04,Male
168057,206959430065,R08C01,Plate_40,H04,Male
168061,206967090010,R01C01,Plate_40,A05,Male
168064,206967090010,R02C01,Plate_40,B05,Male
168085,206967090010,R03C01,Plate_40,C05,Female
168089,206967090010,R04C01,Plate_40,D05,Male
168093,206967090010,R05C01,Plate_40,E05,Male
168096,206967090010,R06C01,Plate_40,F05,Male
168099,206967090010,R07C01,Plate_40,G05,Female
168103,206967090010,R08C01,Plate_40,H05,Female
168107,206967090031,R01C01,Plate_40,A06,Male
168111,206967090031,R02C01,Plate_40,B06,Female
168114,206967090031,R03C01,Plate_40,C06,Female
168117,206967090031,R04C01,Plate_40,D06,Female
168120,206967090031,R05C01,Plate_40,E06,Female
168124,206967090031,R06C01,Plate_40,F06,Male
168127,206967090031,R07C01,Plate_40,G06,Male
168131,206967090031,R08C01,Plate_40,H06,Female
168135,206967090048,R01C01,Plate_40,A07,Female
168138,206967090048,R02C01,Plate_40,B07,Male
168142,206967090048,R03C01,Plate_40,C07,Female
168146,206967090048,R04C01,Plate_40,D07,Male
168163,206967090048,R05C01,Plate_40,E07,Female
168167,206967090048,R06C01,Plate_40,F07,Male
168171,206967090048,R07C01,Plate_40,G07,Female
168174,206967090048,R08C01,Plate_40,H07,Male
168178,206967090062,R01C01,Plate_40,A08,Female
168182,206967090062,R02C01,Plate_40,B08,Female
168186,206967090062,R03C01,Plate_40,C08,Male
168190,206967090062,R04C01,Plate_40,D08,Female
168193,206967090062,R05C01,Plate_40,E08,Female
168196,206967090062,R06C01,Plate_40,F08,Female
168199,206967090062,R07C01,Plate_40,G08,Male
168202,206967090062,R08C01,Plate_40,H08,Female
168205,206967090080,R01C01,Plate_40,A09,Female
168209,206967090080,R02C01,Plate_40,B09,Female
168213,206967090080,R03C01,Plate_40,C09,Female
168217,206967090080,R04C01,Plate_40,D09,Male
168221,206967090080,R05C01,Plate_40,E09,Female
168224,206967090080,R06C01,Plate_40,F09,Female
168227,206967090080,R07C01,Plate_40,G09,Male
168231,206967090080,R08C01,Plate_40,H09,Male
168235,206967090082,R01C01,Plate_40,A10,Male
168238,206967090082,R02C01,Plate_40,B10,Female
168242,206967090082,R03C01,Plate_40,C10,Male
168259,206967090082,R04C01,Plate_40,D10,Male
168262,206967090082,R05C01,Plate_40,E10,Female
168266,206967090082,R06C01,Plate_40,F10,Male
168270,206967090082,R07C01,Plate_40,G10,Female
168274,206967090082,R08C01,Plate_40,H10,Female
168277,206967090103,R01C01,Plate_40,A11,Female
168281,206967090103,R02C01,Plate_40,B11,Male
168285,206967090103,R03C01,Plate_40,C11,Female
168288,206967090103,R04C01,Plate_40,D11,Male
168291,206967090103,R05C01,Plate_40,E11,Male
168294,206967090103,R06C01,Plate_40,F11,Male
168297,206967090103,R07C01,Plate_40,G11,Female
168300,206967090103,R08C01,Plate_40,H11,Male
168304,206967090111,R01C01,Plate_40,A12,Female
168307,206967090111,R02C01,Plate_40,B12,Male
168310,206967090111,R03C01,Plate_40,C12,Female
168314,206967090111,R04C01,Plate_40,D12,Female
168318,206967090111,R05C01,Plate_40,E12,Male
168322,206967090111,R06C01,Plate_40,F12,Male
168325,206967090111,R07C01,Plate_40,G12,Male
168328,206967090111,R08C01,Plate_40,H12,Female
168331,206959430073,R01C01,Plate_41,A01,Female
168334,206959430073,R02C01,Plate_41,B01,Male
168350,206959430073,R03C01,Plate_41,C01,Male
168353,206959430073,R04C01,Plate_41,D01,Female
168356,206959430073,R05C01,Plate_41,E01,Female
168359,206959430073,R06C01,Plate_41,F01,Male
7970197,206959430073,R07C01,Plate_41,G01,Female
168365,206959430073,R08C01,Plate_41,H01,Male
168368,206959430074,R01C01,Plate_41,A02,Male
168371,206959430074,R02C01,Plate_41,B02,Female
168374,206959430074,R03C01,Plate_41,C02,Male
168377,206959430074,R04C01,Plate_41,D02,Male
168380,206959430074,R05C01,Plate_41,E02,Female
168383,206959430074,R06C01,Plate_41,F02,Male
168386,206959430074,R07C01,Plate_41,G02,Female
168389,206959430074,R08C01,Plate_41,H02,Female
168392,206959430075,R01C01,Plate_41,A03,Male
168395,206959430075,R02C01,Plate_41,B03,Male
168398,206959430075,R03C01,Plate_41,C03,Male
168401,206959430075,R04C01,Plate_41,D03,Female
168404,206959430075,R05C01,Plate_41,E03,Male
168407,206959430075,R06C01,Plate_41,F03,Male
168410,206959430075,R07C01,Plate_41,G03,Male
168413,206959430075,R08C01,Plate_41,H03,Male
168416,206959430076,R01C01,Plate_41,A04,Female
168419,206959430076,R02C01,Plate_41,B04,Female
168422,206959430076,R03C01,Plate_41,C04,Female
168425,206959430076,R04C01,Plate_41,D04,Male
168428,206959430076,R05C01,Plate_41,E04,Female
168431,206959430076,R06C01,Plate_41,F04,Female
168434,206959430076,R07C01,Plate_41,G04,Male
168437,206959430076,R08C01,Plate_41,H04,Male
168440,206929150014,R01C01,Plate_41,A05,Female
168443,206929150014,R02C01,Plate_41,B05,Female
168454,206929150014,R03C01,Plate_41,C05,Female
168457,206929150014,R04C01,Plate_41,D05,Male
168460,206929150014,R05C01,Plate_41,E05,Male
168463,206929150014,R06C01,Plate_41,F05,Male
168466,206929150014,R07C01,Plate_41,G05,Female
168469,206929150014,R08C01,Plate_41,H05,Male
168472,206929150015,R01C01,Plate_41,A06,Female
168475,206929150015,R02C01,Plate_41,B06,Female
168478,206929150015,R03C01,Plate_41,C06,Male
168481,206929150015,R04C01,Plate_41,D06,Male
168484,206929150015,R05C01,Plate_41,E06,Female
168487,206929150015,R06C01,Plate_41,F06,Male
168490,206929150015,R07C01,Plate_41,G06,Male
168493,206929150015,R08C01,Plate_41,H06,Female
168496,206929150021,R01C01,Plate_41,A07,Male
168499,206929150021,R02C01,Plate_41,B07,Male
168502,206929150021,R03C01,Plate_41,C07,Female
168505,206929150021,R04C01,Plate_41,D07,Female
168508,206929150021,R05C01,Plate_41,E07,Male
168515,206929150021,R06C01,Plate_41,F07,Male
168518,206929150021,R07C01,Plate_41,G07,Male
168521,206929150021,R08C01,Plate_41,H07,Female
168524,206929150022,R01C01,Plate_41,A08,Male
168527,206929150022,R02C01,Plate_41,B08,Male
168530,206929150022,R03C01,Plate_41,C08,Male
168533,206929150022,R04C01,Plate_41,D08,Male
168536,206929150022,R05C01,Plate_41,E08,Female
168539,206929150022,R06C01,Plate_41,F08,Female
168542,206929150022,R07C01,Plate_41,G08,Female
168545,206929150022,R08C01,Plate_41,H08,Male
168548,206929150023,R01C01,Plate_41,A09,Male
168551,206929150023,R02C01,Plate_41,B09,Male
168554,206929150023,R03C01,Plate_41,C09,Male
168557,206929150023,R04C01,Plate_41,D09,Male
168560,206929150023,R05C01,Plate_41,E09,Male
168563,206929150023,R06C01,Plate_41,F09,Male
168566,206929150023,R07C01,Plate_41,G09,Female
168569,206929150023,R08C01,Plate_41,H09,Female
168581,206929150024,R01C01,Plate_41,A10,Male
168584,206929150024,R02C01,Plate_41,B10,Female
168587,206929150024,R03C01,Plate_41,C10,Male
168590,206929150024,R04C01,Plate_41,D10,Female
168593,206929150024,R05C01,Plate_41,E10,Female
168596,206929150024,R06C01,Plate_41,F10,Male
168599,206929150024,R07C01,Plate_41,G10,Female
168602,206929150024,R08C01,Plate_41,H10,Female
168605,206929150025,R01C01,Plate_41,A11,Male
166780,206929150025,R02C01,Plate_41,B11,Female
168612,206929150025,R03C01,Plate_41,C11,Male
168615,206929150025,R04C01,Plate_41,D11,Male
168618,206929150025,R05C01,Plate_41,E11,Female
168621,206929150025,R06C01,Plate_41,F11,Male
168624,206929150025,R07C01,Plate_41,G11,Male
168627,206929150025,R08C01,Plate_41,H11,Male
168630,206929150031,R01C01,Plate_41,A12,Female
168633,206929150031,R02C01,Plate_41,B12,Male
168636,206929150031,R03C01,Plate_41,C12,Female
168639,206929150031,R04C01,Plate_41,D12,Male
168642,206929150031,R05C01,Plate_41,E12,Male
168645,206929150031,R06C01,Plate_41,F12,Female
168648,206929150031,R07C01,Plate_41,G12,Male
168651,206929150031,R08C01,Plate_41,H12,Female
168655,206967090001,R01C01,Plate_42,A01,Male
168658,206967090001,R02C01,Plate_42,B01,Male
168661,206967090001,R03C01,Plate_42,C01,Male
168664,206967090001,R04C01,Plate_42,D01,Female
168667,206967090001,R05C01,Plate_42,E01,Female
168681,206967090001,R06C01,Plate_42,F01,Female
168684,206967090001,R07C01,Plate_42,G01,Male
168687,206967090001,R08C01,Plate_42,H01,Male
168690,206967080021,R01C01,Plate_42,A02,Female
168696,206967080021,R02C01,Plate_42,B02,Female
168699,206967080021,R03C01,Plate_42,C02,Male
168702,206967080021,R04C01,Plate_42,D02,Male
168705,206967080021,R05C01,Plate_42,E02,Male
168708,206967080021,R06C01,Plate_42,F02,Male
168711,206967080021,R07C01,Plate_42,G02,Male
168714,206967080021,R08C01,Plate_42,H02,Male
168717,206967090051,R01C01,Plate_42,A03,Male
168720,206967090051,R02C01,Plate_42,B03,Male
168723,206967090051,R03C01,Plate_42,C03,Male
168726,206967090051,R04C01,Plate_42,D03,Female
168729,206967090051,R05C01,Plate_42,E03,Female
168732,206967090051,R06C01,Plate_42,F03,Female
168735,206967090051,R07C01,Plate_42,G03,Female
168738,206967090051,R08C01,Plate_42,H03,Male
168741,206967090070,R01C01,Plate_42,A04,Male
167538,206967090070,R02C01,Plate_42,B04,Female
166373,206967090070,R03C01,Plate_42,C04,Male
166605,206967090070,R04C01,Plate_42,D04,Female
166616,206967090070,R05C01,Plate_42,E04,Male
166651,206967090070,R06C01,Plate_42,F04,Female
166659,206967090070,R07C01,Plate_42,G04,Female
168759,206967090070,R08C01,Plate_42,H04,Female
168762,206967090084,R01C01,Plate_42,A05,Male
168765,206967090084,R02C01,Plate_42,B05,Male
168768,206967090084,R03C01,Plate_42,C05,Male
168771,206967090084,R04C01,Plate_42,D05,Female
168774,206967090084,R05C01,Plate_42,E05,Male
168777,206967090084,R06C01,Plate_42,F05,Female
168780,206967090084,R07C01,Plate_42,G05,Male
168783,206967090084,R08C01,Plate_42,H05,Male
168786,206967090091,R01C01,Plate_42,A06,Female
168789,206967090091,R02C01,Plate_42,B06,Male
168792,206967090091,R03C01,Plate_42,C06,Male
168795,206967090091,R04C01,Plate_42,D06,Female
168798,206967090091,R05C01,Plate_42,E06,Male
168801,206967090091,R06C01,Plate_42,F06,Female
168804,206967090091,R07C01,Plate_42,G06,Male
168807,206967090091,R08C01,Plate_42,H06,Male
168813,206967080092,R01C01,Plate_42,A07,Female
168816,206967080092,R02C01,Plate_42,B07,Female
168819,206967080092,R03C01,Plate_42,C07,Female
168822,206967080092,R04C01,Plate_42,D07,Female
168825,206967080092,R05C01,Plate_42,E07,Male
168828,206967080092,R06C01,Plate_42,F07,Male
168831,206967080092,R07C01,Plate_42,G07,Male
168834,206967080092,R08C01,Plate_42,H07,Female
168837,206967090093,R01C01,Plate_42,A08,Male
168840,206967090093,R02C01,Plate_42,B08,Female
168843,206967090093,R03C01,Plate_42,C08,Female
168846,206967090093,R04C01,Plate_42,D08,Male
168857,206967090093,R05C01,Plate_42,E08,Female
168860,206967090093,R06C01,Plate_42,F08,Female
168863,206967090093,R07C01,Plate_42,G08,Male
168866,206967090093,R08C01,Plate_42,H08,Male
168869,206972330020,R01C01,Plate_42,A09,Male
168872,206972330020,R02C01,Plate_42,B09,Male
168875,206972330020,R03C01,Plate_42,C09,Female
168878,206972330020,R04C01,Plate_42,D09,Male
168892,206972330020,R05C01,Plate_42,E09,Male
168895,206972330020,R06C01,Plate_42,F09,Male
168898,206972330020,R07C01,Plate_42,G09,Female
168901,206972330020,R08C01,Plate_42,H09,Male
168904,206972330021,R01C01,Plate_42,A10,Male
168907,206972330021,R02C01,Plate_42,B10,Male
168910,206972330021,R03C01,Plate_42,C10,Female
168913,206972330021,R04C01,Plate_42,D10,Female
168916,206972330021,R05C01,Plate_42,E10,Male
168923,206972330021,R06C01,Plate_42,F10,Male
168926,206972330021,R07C01,Plate_42,G10,Female
168929,206972330021,R08C01,Plate_42,H10,Male
168932,206966360051,R01C01,Plate_42,A11,Female
168935,206966360051,R02C01,Plate_42,B11,Female
168938,206966360051,R03C01,Plate_42,C11,Female
168941,206966360051,R04C01,Plate_42,D11,Female
168944,206966360051,R05C01,Plate_42,E11,Male
168947,206966360051,R06C01,Plate_42,F11,Male
168959,206966360051,R07C01,Plate_42,G11,Female
168962,206966360051,R08C01,Plate_42,H11,Female
168965,206966360060,R01C01,Plate_42,A12,Female
168968,206966360060,R02C01,Plate_42,B12,Male
168971,206966360060,R03C01,Plate_42,C12,Female
168974,206966360060,R04C01,Plate_42,D12,Male
168977,206966360060,R05C01,Plate_42,E12,Female
168980,206966360060,R06C01,Plate_42,F12,Male
168983,206966360060,R07C01,Plate_42,G12,Female
168986,206966360060,R08C01,Plate_42,H12,Female
168989,206972330073,R01C01,Plate_43,A01,Female
168992,206972330073,R02C01,Plate_43,B01,Female
168995,206972330073,R03C01,Plate_43,C01,Female
169001,206972330073,R04C01,Plate_43,D01,Female
169004,206972330073,R05C01,Plate_43,E01,Male
169007,206972330073,R06C01,Plate_43,F01,Male
169010,206972330073,R07C01,Plate_43,G01,Female
169013,206972330073,R08C01,Plate_43,H01,Male
169017,206972330075,R01C01,Plate_43,A02,Male
169020,206972330075,R02C01,Plate_43,B02,Female
169023,206972330075,R03C01,Plate_43,C02,Male
169026,206972330075,R04C01,Plate_43,D02,Female
169029,206972330075,R05C01,Plate_43,E02,Male
169032,206972330075,R06C01,Plate_43,F02,Male
169035,206972330075,R07C01,Plate_43,G02,Female
169038,206972330075,R08C01,Plate_43,H02,Male
169050,206972330076,R01C01,Plate_43,A03,Female
169053,206972330076,R02C01,Plate_43,B03,Female
169056,206972330076,R03C01,Plate_43,C03,Male
169059,206972330076,R04C01,Plate_43,D03,Male
169062,206972330076,R05C01,Plate_43,E03,Female
169065,206972330076,R06C01,Plate_43,F03,Male
169068,206972330076,R07C01,Plate_43,G03,Male
169071,206972330076,R08C01,Plate_43,H03,Female
169074,206966360080,R01C01,Plate_43,A04,Female
169077,206966360080,R02C01,Plate_43,B04,Male
169080,206966360080,R03C01,Plate_43,C04,Male
169083,206966360080,R04C01,Plate_43,D04,Male
169086,206966360080,R05C01,Plate_43,E04,Female
169089,206966360080,R06C01,Plate_43,F04,Male
169092,206966360080,R07C01,Plate_43,G04,Female
169095,206966360080,R08C01,Plate_43,H04,Male
169098,206972320005,R01C01,Plate_43,A05,Male
169101,206972320005,R02C01,Plate_43,B05,Male
169104,206972320005,R03C01,Plate_43,C05,Male
169107,206972320005,R04C01,Plate_43,D05,Female
169110,206972320005,R05C01,Plate_43,E05,Male
169113,206972320005,R06C01,Plate_43,F05,Male
169116,206972320005,R07C01,Plate_43,G05,Female
169122,206972320005,R08C01,Plate_43,H05,Male
169125,206972320013,R01C01,Plate_43,A06,Male
169128,206972320013,R02C01,Plate_43,B06,Female
169131,206972320013,R03C01,Plate_43,C06,Female
169134,206972320013,R04C01,Plate_43,D06,Male
169137,206972320013,R05C01,Plate_43,E06,Male
169140,206972320013,R06C01,Plate_43,F06,Female
169143,206972320013,R07C01,Plate_43,G06,Male
169146,206972320013,R08C01,Plate_43,H06,Female
169149,206972320015,R01C01,Plate_43,A07,Male
169152,206972320015,R02C01,Plate_43,B07,Female
169155,206972320015,R03C01,Plate_43,C07,Male
169158,206972320015,R04C01,Plate_43,D07,Male
169161,206972320015,R05C01,Plate_43,E07,Female
169164,206972320015,R06C01,Plate_43,F07,Male
169167,206972320015,R07C01,Plate_43,G07,Male
169170,206972320015,R08C01,Plate_43,H07,Female
169173,206972320058,R01C01,Plate_43,A08,Male
169176,206972320058,R02C01,Plate_43,B08,Female
169179,206972320058,R03C01,Plate_43,C08,Male
169192,206972320058,R04C01,Plate_43,D08,Female
169195,206972320058,R05C01,Plate_43,E08,Male
169198,206972320058,R06C01,Plate_43,F08,Male
169201,206972320058,R07C01,Plate_43,G08,Male
169204,206972320058,R08C01,Plate_43,H08,Female
169207,206972320060,R01C01,Plate_43,A09,Male
169210,206972320060,R02C01,Plate_43,B09,Male
169213,206972320060,R03C01,Plate_43,C09,Male
169216,206972320060,R04C01,Plate_43,D09,Female
169219,206972320060,R05C01,Plate_43,E09,Male
169222,206972320060,R06C01,Plate_43,F09,Female
169225,206972320060,R07C01,Plate_43,G09,Female
169228,206972320060,R08C01,Plate_43,H09,Male
169236,206972320066,R01C01,Plate_43,A10,Male
169239,206972320066,R02C01,Plate_43,B10,Male
169242,206972320066,R03C01,Plate_43,C10,Female
169245,206972320066,R04C01,Plate_43,D10,Male
169248,206972320066,R05C01,Plate_43,E10,Male
169251,206972320066,R06C01,Plate_43,F10,Male
169254,206972320066,R07C01,Plate_43,G10,Female
169259,206972320066,R08C01,Plate_43,H10,Female
169262,206972320073,R01C01,Plate_43,A11,Female
169265,206972320073,R02C01,Plate_43,B11,Male
169268,206972320073,R03C01,Plate_43,C11,Male
169275,206972320073,R04C01,Plate_43,D11,Female
169278,206972320073,R05C01,Plate_43,E11,Male
169281,206972320073,R06C01,Plate_43,F11,Female
169284,206972320073,R07C01,Plate_43,G11,Male
169287,206972320073,R08C01,Plate_43,H11,Female
169301,206972320086,R01C01,Plate_43,A12,Male
169304,206972320086,R02C01,Plate_43,B12,Male
169307,206972320086,R03C01,Plate_43,C12,Male
169310,206972320086,R04C01,Plate_43,D12,Male
169313,206972320086,R05C01,Plate_43,E12,Male
169316,206972320086,R06C01,Plate_43,F12,Male
169319,206972320086,R07C01,Plate_43,G12,Male
169322,206972320086,R08C01,Plate_43,H12,Male
169325,206972320003,R01C01,Plate_44,A01,Male
169328,206972320003,R02C01,Plate_44,B01,Female
169331,206972320003,R03C01,Plate_44,C01,Male
169334,206972320003,R04C01,Plate_44,D01,Male
169337,206972320003,R05C01,Plate_44,E01,Female
169345,206972320003,R06C01,Plate_44,F01,Female
169348,206972320003,R07C01,Plate_44,G01,Female
169351,206972320003,R08C01,Plate_44,H01,Male
169354,206972320020,R01C01,Plate_44,A02,Female
169357,206972320020,R02C01,Plate_44,B02,Male
169360,206972320020,R03C01,Plate_44,C02,Male
169363,206972320020,R04C01,Plate_44,D02,Female
169366,206972320020,R05C01,Plate_44,E02,Male
169369,206972320020,R06C01,Plate_44,F02,Female
169372,206972320020,R07C01,Plate_44,G02,Female
169375,206972320020,R08C01,Plate_44,H02,Male
169378,206972320029,R01C01,Plate_44,A03,Female
169388,206972320029,R02C01,Plate_44,B03,Female
169391,206972320029,R03C01,Plate_44,C03,Male
169394,206972320029,R04C01,Plate_44,D03,Male
169397,206972320029,R05C01,Plate_44,E03,Female
169400,206972320029,R06C01,Plate_44,F03,Female
169403,206972320029,R07C01,Plate_44,G03,Male
169406,206972320029,R08C01,Plate_44,H03,Female
169409,206972320031,R01C01,Plate_44,A04,Male
169412,206972320031,R02C01,Plate_44,B04,Female
169415,206972320031,R03C01,Plate_44,C04,Male
169418,206972320031,R04C01,Plate_44,D04,Female
169421,206972320031,R05C01,Plate_44,E04,Male
169424,206972320031,R06C01,Plate_44,F04,Male
169427,206972320031,R07C01,Plate_44,G04,Male
169434,206972320031,R08C01,Plate_44,H04,Male
169437,206972320032,R01C01,Plate_44,A05,Female
169440,206972320032,R02C01,Plate_44,B05,Male
169443,206972320032,R03C01,Plate_44,C05,Male
169446,206972320032,R04C01,Plate_44,D05,Male
169449,206972320032,R05C01,Plate_44,E05,Male
169452,206972320032,R06C01,Plate_44,F05,Male
169455,206972320032,R07C01,Plate_44,G05,Female
169458,206972320032,R08C01,Plate_44,H05,Male
169469,206972320033,R01C01,Plate_44,A06,Male
169472,206972320033,R02C01,Plate_44,B06,Female
169475,206972320033,R03C01,Plate_44,C06,Male
169478,206972320033,R04C01,Plate_44,D06,Male
169481,206972320033,R05C01,Plate_44,E06,Female
169484,206972320033,R06C01,Plate_44,F06,Male
169487,206972320033,R07C01,Plate_44,G06,Female
169490,206972320033,R08C01,Plate_44,H06,Male
169493,206972320046,R01C01,Plate_44,A07,Female
169496,206972320046,R02C01,Plate_44,B07,Male
169506,206972320046,R03C01,Plate_44,C07,Female
169509,206972320046,R04C01,Plate_44,D07,Male
169512,206972320046,R05C01,Plate_44,E07,Male
169515,206972320046,R06C01,Plate_44,F07,Male
169518,206972320046,R07C01,Plate_44,G07,Male
169521,206972320046,R08C01,Plate_44,H07,Male
169524,206972320054,R01C01,Plate_44,A08,Female
169527,206972320054,R02C01,Plate_44,B08,Male
169530,206972320054,R03C01,Plate_44,C08,Female
169533,206972320054,R04C01,Plate_44,D08,Male
169536,206972320054,R05C01,Plate_44,E08,Male
169539,206972320054,R06C01,Plate_44,F08,Female
169542,206972320054,R07C01,Plate_44,G08,Female
169545,206972320054,R08C01,Plate_44,H08,Female
169548,206972330024,R01C01,Plate_44,A09,Female
169551,206972330024,R02C01,Plate_44,B09,Male
169554,206972330024,R03C01,Plate_44,C09,Female
169557,206972330024,R04C01,Plate_44,D09,Male
169560,206972330024,R05C01,Plate_44,E09,Male
169563,206972330024,R06C01,Plate_44,F09,Female
169566,206972330024,R07C01,Plate_44,G09,Male
169569,206972330024,R08C01,Plate_44,H09,Female
169572,206972330025,R01C01,Plate_44,A10,Male
169575,206972330025,R02C01,Plate_44,B10,Male
169584,206972330025,R03C01,Plate_44,C10,Female
169587,206972330025,R04C01,Plate_44,D10,Female
169590,206972330025,R05C01,Plate_44,E10,Male
169593,206972330025,R06C01,Plate_44,F10,Male
169596,206972330025,R07C01,Plate_44,G10,Male
169599,206972330025,R08C01,Plate_44,H10,Male
169602,206972330027,R01C01,Plate_44,A11,Male
169605,206972330027,R02C01,Plate_44,B11,Female
169608,206972330027,R03C01,Plate_44,C11,Male
169611,206972330027,R04C01,Plate_44,D11,Male
169614,206972330027,R05C01,Plate_44,E11,Male
169617,206972330027,R06C01,Plate_44,F11,Female
169620,206972330027,R07C01,Plate_44,G11,Male
169623,206972330027,R08C01,Plate_44,H11,Male
169626,206972330031,R01C01,Plate_44,A12,Female
169629,206972330031,R02C01,Plate_44,B12,Male
169632,206972330031,R03C01,Plate_44,C12,Male
